"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"26504";74;NA;89667;13;5;NA;4;4;0;0;0;35;1;1
"26505";50;1;558490;9;2;9;4;5;1;0;0;40;1;1
"26506";29;1;124680;13;3;4;4;1;0;13550;0;35;1;2
"26507";76;1;208843;4;5;13;4;1;1;0;0;30;1;1
"26508";19;1;95078;9;3;9;2;1;0;0;0;15;1;1
"26509";25;1;169679;9;1;11;3;1;1;0;0;40;1;1
"26510";45;1;101320;9;2;9;6;1;0;0;0;40;1;1
"26511";34;1;168906;12;2;9;2;1;0;0;0;35;1;1
"26512";20;1;212582;10;3;3;2;1;0;0;0;16;1;1
"26513";66;NA;170617;14;5;NA;4;1;1;0;0;6;1;1
"26514";63;NA;170529;13;1;NA;1;5;0;0;0;45;1;1
"26515";27;1;99897;10;1;1;3;1;1;0;0;40;1;1
"26516";41;1;104892;10;1;9;3;1;1;2829;0;40;1;1
"26517";43;1;175224;9;1;3;3;1;1;0;0;60;33;1
"26518";23;1;149704;9;3;9;2;1;0;0;0;40;1;1
"26519";37;4;214542;10;2;9;6;5;0;0;0;40;1;1
"26520";31;1;167319;13;1;5;3;1;1;0;0;40;1;1
"26521";33;6;43716;10;1;2;3;1;1;0;0;4;1;1
"26522";28;1;191935;12;3;4;2;1;1;0;0;20;1;1
"26523";70;NA;158642;9;5;NA;4;1;0;2993;0;20;1;1
"26524";35;1;338611;10;2;9;6;1;0;0;0;40;1;1
"26525";41;1;136419;12;1;1;3;1;1;0;0;75;1;2
"26526";17;1;72321;7;3;3;5;1;0;0;0;12;1;1
"26527";41;5;189956;13;1;6;1;5;0;0;0;40;1;2
"26528";44;1;403782;11;2;4;4;1;1;0;0;45;1;1
"26529";47;1;456661;4;1;2;3;1;1;0;0;40;21;1
"26530";24;1;279041;9;3;7;2;5;1;0;0;40;1;1
"26531";38;2;65716;11;2;3;6;1;0;0;0;40;1;1
"26532";34;1;189809;10;1;5;3;5;1;0;0;52;19;1
"26533";62;5;223637;9;2;3;4;5;0;0;0;35;1;1
"26534";27;5;199343;9;1;9;3;1;1;0;0;38;1;1
"26535";59;1;139344;10;1;9;1;1;0;0;0;40;1;2
"26536";35;1;119098;14;1;5;3;1;1;0;0;40;1;1
"26537";38;1;195025;9;4;3;6;5;0;0;0;32;1;1
"26538";28;1;186720;10;3;3;2;1;0;0;0;50;1;1
"26539";28;1;328923;9;3;9;5;1;0;0;0;38;1;1
"26540";59;6;159472;5;1;11;3;1;1;0;0;40;1;1
"26541";42;1;138662;10;4;9;2;1;0;0;0;40;1;1
"26542";54;5;286342;14;3;6;4;1;0;0;0;32;1;2
"26543";39;1;181705;9;1;6;3;1;1;0;0;45;1;1
"26544";41;1;193882;13;1;10;3;1;1;0;0;40;1;1
"26545";43;1;216497;13;2;9;6;1;0;0;0;40;6;1
"26546";32;3;124919;13;1;3;3;2;1;0;0;50;14;2
"26547";62;1;109463;10;4;4;6;1;0;0;1617;33;1;1
"26548";58;1;256274;9;2;9;4;1;0;0;0;40;1;1
"26549";43;1;326379;9;2;2;4;1;1;0;0;40;1;1
"26550";67;NA;174995;10;1;NA;3;1;1;0;2457;40;1;1
"26551";31;1;243142;9;2;8;6;1;0;0;0;40;1;1
"26552";51;5;155118;14;1;6;1;1;0;0;0;70;1;2
"26553";54;1;189607;13;3;3;2;5;0;0;0;36;1;1
"26554";20;1;39478;10;3;8;4;1;1;0;0;70;1;1
"26555";35;1;206951;10;1;4;3;1;1;0;0;40;1;2
"26556";22;1;127647;9;3;3;2;1;0;0;0;36;1;1
"26557";38;1;234298;13;2;5;4;1;1;6849;0;60;1;1
"26558";42;1;182302;9;1;5;3;1;1;0;0;40;1;1
"26559";44;6;166597;14;1;9;3;1;1;0;0;40;1;2
"26560";28;2;33363;9;1;10;3;1;1;0;0;70;1;2
"26561";74;3;167537;10;1;5;3;1;1;0;0;35;1;2
"26562";34;1;179378;9;1;5;1;5;0;0;0;40;1;1
"26563";50;6;297551;9;1;6;3;1;1;0;0;52;1;1
"26564";50;1;198362;11;5;5;6;1;0;0;0;40;1;1
"26565";43;1;240504;9;1;7;3;1;1;0;0;40;1;1
"26566";29;2;169662;9;1;2;3;1;1;0;0;40;1;1
"26567";30;NA;164940;9;4;NA;6;5;0;0;0;25;1;1
"26568";61;1;210488;9;1;5;3;1;1;0;0;50;1;2
"26569";21;1;154835;10;3;9;2;2;0;0;0;40;20;1
"26570";27;1;333296;13;3;3;4;1;1;0;0;30;NA;1
"26571";47;1;192793;16;1;6;3;1;1;0;0;40;14;2
"26572";39;1;49436;12;2;6;6;1;0;0;1380;40;1;1
"26573";33;1;136331;9;1;2;3;1;1;0;0;40;1;1
"26574";22;1;509048;9;3;4;5;5;0;0;0;37;1;1
"26575";38;1;318610;10;2;9;6;5;0;0;0;40;1;1
"26576";45;1;104521;10;1;2;3;1;1;0;0;40;1;1
"26577";42;1;247695;9;1;8;3;1;1;0;0;45;1;2
"26578";35;1;219546;10;3;2;4;1;1;0;0;45;6;1
"26579";21;1;169699;9;3;9;4;1;0;0;0;40;1;1
"26580";49;6;131302;11;2;9;4;5;0;0;0;44;1;1
"26581";50;1;171852;13;4;6;2;4;0;0;0;40;1;1
"26582";36;6;340091;16;1;6;1;1;0;0;0;36;1;2
"26583";20;1;204641;9;3;9;2;1;1;0;0;20;1;1
"26584";49;1;213431;9;4;6;6;5;0;0;0;40;1;1
"26585";40;6;377018;13;1;6;3;1;1;0;0;60;1;2
"26586";22;1;184543;10;2;9;6;1;0;0;0;40;1;1
"26587";60;NA;188236;9;2;NA;4;1;0;0;0;40;1;1
"26588";67;1;233022;7;5;9;6;1;0;0;0;20;1;1
"26589";21;1;177420;10;3;9;4;4;0;0;0;40;1;1
"26590";60;2;21101;9;1;10;3;3;1;0;0;50;1;1
"26591";17;1;52486;7;3;3;2;1;0;0;0;12;1;1
"26592";43;1;183273;14;1;5;1;1;0;15024;0;32;1;2
"26593";49;6;36177;13;1;5;3;1;1;0;0;45;1;2
"26594";41;1;124956;13;4;6;4;5;0;99999;0;60;1;2
"26595";38;1;102350;10;2;2;6;1;1;0;0;40;1;1
"26596";38;1;165930;9;1;2;3;1;1;0;0;40;1;1
"26597";35;1;297574;12;1;5;3;1;1;0;0;99;1;2
"26598";40;1;120277;10;3;4;4;1;1;0;0;40;1;1
"26599";23;NA;87569;10;4;NA;4;1;0;0;0;40;1;1
"26600";19;NA;278220;10;3;NA;2;1;0;0;1602;40;1;1
"26601";40;1;155972;9;1;11;3;1;1;0;0;60;1;2
"26602";46;6;162852;9;2;9;6;1;0;0;0;40;1;1
"26603";25;1;64860;10;6;9;6;1;0;0;0;22;1;1
"26604";36;1;226013;9;1;8;3;5;1;5178;0;40;1;2
"26605";24;1;322674;12;3;7;4;1;1;0;0;48;1;1
"26606";62;1;202242;9;1;8;3;1;1;0;0;48;1;1
"26607";54;1;175262;1;1;2;3;2;1;0;0;40;12;1
"26608";23;1;201682;13;1;9;5;1;0;0;0;40;1;1
"26609";60;1;166330;9;1;9;1;1;0;0;0;40;1;1
"26610";18;3;147612;9;3;10;2;1;0;0;0;8;1;1
"26611";41;5;213154;10;1;9;1;5;0;0;0;40;1;1
"26612";45;5;33798;14;3;6;4;1;0;0;0;40;1;1
"26613";62;6;199198;11;5;5;6;5;0;0;0;40;1;1
"26614";28;1;90915;13;6;1;6;5;0;0;0;40;1;1
"26615";36;3;337778;10;1;5;3;1;1;0;0;60;36;2
"26616";31;1;187203;9;3;4;5;1;1;0;0;40;1;1
"26617";44;1;261497;9;1;7;3;5;1;0;0;40;NA;1
"26618";33;2;361817;9;4;2;6;1;1;0;0;50;1;1
"26619";62;2;226546;15;1;6;3;1;1;0;0;16;1;1
"26620";27;1;100168;4;1;3;1;1;0;0;0;40;1;1
"26621";42;4;272625;11;2;9;6;5;0;0;0;40;1;2
"26622";55;1;254516;5;3;7;5;5;1;0;0;37;1;1
"26623";41;1;207375;9;3;4;4;1;0;0;0;50;1;1
"26624";26;1;39092;10;1;5;3;1;1;4064;0;50;1;1
"26625";45;1;48271;10;1;9;1;1;0;0;0;40;1;2
"26626";67;2;152102;9;5;10;4;1;1;0;0;65;1;1
"26627";25;1;234665;11;1;2;3;1;1;0;0;45;1;1
"26628";30;3;127651;9;1;2;3;1;1;0;1887;48;1;2
"26629";22;1;180060;13;3;5;6;1;1;0;0;40;1;1
"26630";19;1;32477;10;3;3;2;1;1;0;0;20;1;1
"26631";26;1;137658;13;3;5;4;1;0;0;0;45;1;1
"26632";61;1;228287;9;1;2;3;1;1;0;0;50;1;1
"26633";32;1;159442;15;3;4;4;1;0;13550;0;50;1;2
"26634";43;1;33310;9;2;9;4;1;0;0;0;40;1;1
"26635";53;1;270546;9;2;12;4;1;0;0;0;20;1;1
"26636";53;4;290290;10;2;9;4;1;1;0;0;45;1;1
"26637";42;3;287037;8;2;2;4;1;1;0;0;10;1;1
"26638";36;1;128516;9;1;9;1;1;0;0;0;40;1;2
"26639";55;2;185195;13;1;5;3;1;1;0;0;99;1;1
"26640";35;4;49657;13;1;6;3;1;1;7298;0;40;1;2
"26641";17;1;98005;7;3;4;2;1;0;0;0;16;1;1
"26642";55;2;283635;15;2;6;4;1;0;0;0;35;1;1
"26643";36;1;98360;9;1;5;3;1;1;0;0;40;1;1
"26644";40;5;202872;14;1;6;1;1;0;0;0;40;1;2
"26645";54;2;118365;6;2;3;4;5;0;0;0;10;1;1
"26646";45;2;184285;13;2;6;4;1;1;0;0;45;1;1
"26647";48;1;345831;10;1;1;3;1;1;0;0;40;1;2
"26648";40;5;99679;15;3;5;4;1;1;0;0;60;1;2
"26649";31;1;253354;13;1;6;3;1;1;0;0;50;1;1
"26650";26;1;190650;13;3;9;2;2;1;0;0;40;28;1
"26651";34;1;287737;10;1;5;1;1;0;0;1485;40;1;2
"26652";19;1;204389;9;3;9;2;4;0;0;0;25;4;1
"26653";31;4;294870;12;1;2;3;1;1;0;0;40;1;1
"26654";34;1;159442;9;3;6;4;1;0;0;0;30;1;1
"26655";55;5;161662;14;1;5;3;1;1;0;0;55;1;2
"26656";38;1;52738;10;1;2;3;1;1;0;0;40;1;1
"26657";21;1;252024;9;3;7;5;1;1;0;0;20;21;1
"26658";27;1;189702;4;1;2;3;1;1;0;0;40;1;1
"26659";35;1;407913;9;4;3;4;5;1;0;0;40;1;1
"26660";20;1;166527;10;3;9;2;4;0;0;0;20;1;1
"26661";24;2;34918;11;3;3;6;1;0;0;0;38;1;1
"26662";27;1;142712;14;3;1;4;1;1;0;0;40;NA;1
"26663";18;4;201686;7;3;8;2;1;1;0;0;4;1;1
"26664";28;5;179759;10;6;9;6;1;0;0;0;40;1;1
"26665";36;1;94954;9;2;11;4;1;0;0;0;40;1;1
"26666";66;1;350498;10;1;11;3;1;1;0;1258;20;1;1
"26667";19;1;201743;10;3;3;2;1;0;0;0;15;1;1
"26668";59;2;119344;6;1;5;1;1;0;0;0;36;1;1
"26669";33;1;149726;9;1;11;3;1;1;0;0;46;1;1
"26670";28;1;419146;4;4;7;4;1;1;0;0;40;21;1
"26671";34;1;174789;13;3;3;4;1;1;0;2001;40;1;1
"26672";41;1;171234;10;2;9;4;1;0;0;0;55;1;1
"26673";30;1;206325;7;1;2;3;1;1;0;0;45;1;1
"26674";59;1;202682;9;1;2;3;1;1;0;0;40;1;1
"26675";42;1;121055;13;1;4;3;1;1;0;0;60;1;1
"26676";47;1;160187;9;4;6;5;5;0;14084;0;38;1;2
"26677";29;1;84366;6;6;9;6;1;0;0;0;40;21;1
"26678";60;1;139391;10;6;8;4;1;1;0;0;50;1;2
"26679";53;5;124094;9;1;2;3;1;1;5013;0;35;1;1
"26680";41;1;30759;4;1;5;3;1;1;0;0;60;1;1
"26681";32;1;137875;10;2;4;6;1;0;0;0;30;1;1
"26682";73;NA;139049;9;5;NA;4;1;0;0;0;22;1;2
"26683";20;1;238384;9;3;4;4;1;0;0;0;30;1;1
"26684";49;1;340755;14;1;4;3;1;1;0;0;40;1;2
"26685";36;5;224947;13;3;6;6;1;1;0;0;40;1;1
"26686";33;6;111994;10;2;9;6;1;0;0;0;45;1;1
"26687";25;1;125491;10;3;3;4;2;0;0;0;34;1;1
"26688";34;NA;310525;9;1;NA;3;5;1;0;0;10;1;1
"26689";19;NA;71592;10;3;NA;2;2;0;0;0;40;1;1
"26690";40;5;99185;12;1;13;3;1;1;0;0;40;1;1
"26691";48;1;249935;9;1;11;3;1;1;0;0;44;1;1
"26692";51;1;206775;10;1;7;3;1;1;0;0;50;1;1
"26693";22;1;230704;12;3;7;2;5;1;0;0;20;19;1
"26694";34;1;242361;10;1;6;3;5;1;0;0;50;1;1
"26695";22;1;134746;6;1;4;1;1;0;0;0;40;1;1
"26696";34;3;198613;9;1;5;3;1;1;0;2002;40;1;1
"26697";56;1;174040;9;2;3;4;1;1;0;0;40;1;1
"26698";49;1;165953;9;1;8;3;1;1;0;1902;40;1;1
"26699";36;1;273604;13;3;3;4;1;0;0;0;40;1;1
"26700";18;1;192409;10;3;4;2;1;0;0;0;20;1;1
"26701";26;2;102476;9;3;2;2;1;1;0;0;50;1;1
"26702";48;1;234504;9;1;5;3;1;1;0;0;50;1;1
"26703";35;2;468713;9;1;5;3;1;1;0;0;40;1;1
"26704";29;1;84560;9;3;7;2;1;1;0;0;40;1;1
"26705";47;1;148995;9;1;2;3;1;1;0;0;40;1;2
"26706";21;1;34816;11;1;9;1;1;0;0;0;12;1;1
"26707";28;1;211184;10;3;4;4;1;0;0;0;50;1;1
"26708";53;1;33304;10;1;11;3;1;1;0;0;40;1;2
"26709";65;4;179985;9;2;9;4;1;0;0;0;40;1;1
"26710";26;1;219815;10;6;9;6;1;0;0;0;40;1;1
"26711";50;1;134766;13;1;5;3;1;1;0;1902;50;1;2
"26712";26;1;106548;9;1;2;3;1;1;0;0;50;1;1
"26713";70;1;89787;9;1;6;3;1;1;0;0;20;1;1
"26714";55;1;164857;10;2;8;2;1;1;0;0;40;1;1
"26715";27;4;257124;13;3;11;5;1;1;0;0;35;1;1
"26716";31;1;227446;10;1;5;3;1;1;0;0;40;13;2
"26717";43;1;125461;13;1;4;3;1;1;0;1902;55;1;2
"26718";24;1;189749;7;1;2;3;1;1;0;0;40;1;1
"26719";22;1;176321;4;3;3;6;1;0;0;0;40;21;1
"26720";26;1;284250;9;3;2;6;5;0;0;0;40;1;1
"26721";23;1;101885;6;3;2;4;1;0;0;0;40;1;1
"26722";41;2;134130;9;1;10;3;1;1;0;0;60;1;1
"26723";52;1;260938;14;1;4;3;1;1;0;0;40;1;1
"26724";41;2;238184;9;1;10;1;1;0;0;0;40;1;1
"26725";59;2;148626;6;1;10;3;1;1;0;0;40;1;1
"26726";56;2;48102;10;1;5;1;1;0;0;1977;50;1;2
"26727";58;1;234213;9;2;2;4;1;1;14344;0;48;1;2
"26728";65;1;113323;13;1;5;3;1;1;0;0;40;1;2
"26729";24;5;34246;13;3;6;4;2;1;0;0;40;1;1
"26730";51;1;175070;12;1;4;3;1;1;5178;0;45;1;2
"26731";31;1;279680;10;1;7;3;1;1;0;0;45;1;1
"26732";84;1;188328;9;5;6;4;1;0;0;0;16;1;1
"26733";51;1;96609;10;1;2;3;1;1;0;0;40;1;1
"26734";24;5;84257;13;3;6;4;1;1;0;0;50;1;1
"26735";30;1;275632;9;1;8;3;1;1;0;0;45;1;1
"26736";22;1;385540;6;3;3;4;1;1;0;0;40;21;1
"26737";30;1;196342;14;3;6;4;1;1;0;0;40;23;1
"26738";47;1;97176;10;2;5;6;1;0;0;0;40;1;1
"26739";19;1;197714;9;3;4;2;1;0;0;0;35;1;1
"26740";43;2;147099;10;2;9;6;1;0;0;0;36;1;1
"26741";30;1;186346;13;3;5;4;1;0;0;0;50;1;1
"26742";46;1;73434;14;2;5;4;1;0;0;0;45;1;1
"26743";49;5;275074;13;1;6;3;1;1;0;0;60;1;1
"26744";37;1;209214;3;3;8;6;1;0;0;0;40;21;1
"26745";42;1;210525;14;3;5;4;1;1;0;0;40;1;1
"26746";57;1;372020;10;1;4;3;1;1;5013;0;50;1;1
"26747";46;1;176684;12;3;9;4;1;0;0;0;40;1;1
"26748";23;1;210474;10;3;3;2;1;0;0;0;20;1;1
"26749";26;1;293690;13;1;2;3;1;1;0;0;58;1;2
"26750";64;1;149775;14;3;6;5;1;0;0;0;8;1;1
"26751";20;1;323009;9;3;9;6;1;0;0;0;40;6;1
"26752";31;1;126950;9;2;11;4;1;1;0;0;40;1;1
"26753";38;1;172538;13;1;1;3;1;1;0;1977;40;1;2
"26754";44;1;115411;10;2;8;4;1;1;0;0;40;1;1
"26755";42;2;101709;11;1;2;3;2;1;2885;0;40;1;1
"26756";23;1;265356;13;3;5;6;1;1;0;0;40;1;1
"26757";31;5;192565;14;1;6;3;1;1;0;0;90;1;2
"26758";35;2;348771;7;1;2;3;1;1;0;0;36;1;1
"26759";30;2;148959;10;2;2;4;1;1;0;0;35;1;1
"26760";35;1;126569;9;2;2;2;1;1;0;0;20;1;1
"26761";40;1;105936;9;6;9;2;1;0;0;0;38;1;1
"26762";18;1;188076;7;3;3;2;1;0;0;0;20;1;1
"26763";23;1;184400;6;3;11;2;2;1;0;0;30;NA;1
"26764";63;1;124242;9;1;9;3;5;1;0;0;40;1;1
"26765";20;6;200819;9;3;11;2;1;1;0;0;40;1;1
"26766";50;5;100480;14;1;5;3;1;1;0;0;60;1;2
"26767";49;1;129513;14;1;4;3;1;1;0;0;45;1;1
"26768";53;2;297796;6;1;10;3;1;1;0;0;40;1;1
"26769";34;1;195488;9;4;9;2;1;0;0;0;40;1;1
"26770";54;1;153486;9;2;11;4;1;1;0;0;56;1;2
"26771";40;1;126845;10;1;9;3;1;1;0;0;40;1;2
"26772";22;1;206974;13;3;4;4;1;0;0;0;40;1;1
"26773";28;1;412149;6;3;10;5;1;1;0;0;35;21;1
"26774";24;1;653574;9;3;2;2;1;1;0;0;40;37;1
"26775";37;1;70562;2;3;3;6;1;0;0;0;48;37;1
"26776";62;1;197514;9;1;4;1;1;0;0;0;16;1;1
"26777";19;NA;309284;10;3;NA;4;1;1;0;0;40;1;1
"26778";51;1;334679;11;5;6;6;2;0;0;0;40;1;1
"26779";65;1;105116;10;5;9;4;1;0;2346;0;40;1;1
"26780";31;1;151484;9;3;9;2;1;0;0;0;8;1;1
"26781";42;3;78765;10;2;5;6;1;1;0;0;90;1;2
"26782";42;1;98427;9;1;3;1;5;0;0;0;35;1;1
"26783";54;1;230767;12;1;2;3;1;1;0;0;40;13;1
"26784";23;1;117606;13;3;5;2;1;0;0;0;60;1;1
"26785";28;1;68642;9;3;3;4;1;0;0;0;46;1;1
"26786";42;1;341638;7;2;2;4;1;1;0;0;40;1;1
"26787";30;1;65920;9;3;5;4;5;1;0;0;40;1;1
"26788";33;4;188246;9;1;2;3;1;1;0;0;40;1;1
"26789";33;1;198727;9;2;1;4;1;0;0;0;40;1;1
"26790";39;1;160728;9;2;8;6;1;1;2977;0;40;1;1
"26791";27;1;706026;7;1;7;3;1;1;0;0;40;1;1
"26792";20;NA;348148;7;3;NA;2;5;1;0;0;40;1;1
"26793";62;1;77884;3;1;10;3;2;1;0;0;40;16;1
"26794";17;1;160758;6;3;4;5;1;1;0;0;30;1;1
"26795";58;1;201112;10;2;9;4;5;0;0;0;55;1;2
"26796";69;3;107850;14;1;5;3;1;1;6514;0;40;1;2
"26797";34;1;230246;13;1;6;3;1;1;0;0;42;1;2
"26798";34;1;203034;13;4;4;4;1;1;0;2824;50;1;2
"26799";20;1;373935;9;3;7;2;1;1;0;0;35;1;1
"26800";64;4;341695;10;1;9;1;1;0;0;0;40;1;2
"26801";27;1;119793;10;1;2;3;1;1;0;0;55;NA;1
"26802";41;1;178002;9;1;9;1;1;0;0;0;40;1;2
"26803";40;1;233130;4;1;2;3;1;1;0;0;40;37;1
"26804";53;5;192982;14;1;9;3;1;1;0;0;38;1;2
"26805";44;1;33155;16;3;6;4;1;1;0;0;45;1;1
"26806";37;1;187346;3;3;9;5;1;0;0;0;40;21;1
"26807";46;1;78529;13;1;1;3;1;1;0;0;60;1;2
"26808";17;1;101626;5;3;8;2;1;1;0;0;20;1;1
"26809";35;1;117567;9;2;2;4;1;1;0;0;40;1;1
"26810";36;5;110791;12;4;9;6;1;0;0;0;40;1;1
"26811";49;6;207120;9;1;7;3;1;1;0;0;40;1;2
"26812";48;1;43206;15;2;6;6;1;0;0;0;25;1;1
"26813";26;1;120238;13;3;4;5;1;1;0;0;40;1;1
"26814";26;1;189219;12;3;9;4;1;0;0;0;8;1;1
"26815";35;6;190895;9;1;2;3;1;1;0;0;40;1;1
"26816";29;1;83517;5;3;8;4;1;1;0;0;40;1;1
"26817";54;1;35557;10;1;4;3;1;1;7298;0;50;1;2
"26818";36;5;59313;10;4;9;2;5;1;0;0;40;1;1
"26819";25;1;202033;13;1;6;3;1;1;0;0;40;1;1
"26820";18;5;55658;6;3;3;2;1;1;0;0;25;1;1
"26821";21;1;118186;10;3;4;2;5;0;0;0;20;1;1
"26822";22;1;279901;9;1;3;2;5;1;0;0;40;1;1
"26823";52;1;110954;9;1;2;3;1;1;0;0;45;37;2
"26824";36;2;90159;10;1;3;1;1;0;0;0;40;1;1
"26825";25;1;122489;13;3;5;2;1;0;0;1726;60;1;1
"26826";49;2;43348;16;3;6;4;1;1;99999;0;70;1;2
"26827";42;1;34278;10;1;4;3;1;1;0;0;50;1;2
"26828";37;1;37778;11;1;4;3;1;1;0;0;54;1;1
"26829";39;1;160623;12;3;2;2;1;1;0;0;40;1;1
"26830";32;1;342458;13;3;6;4;1;1;0;0;40;1;1
"26831";53;1;64322;9;1;5;3;1;1;0;0;40;1;1
"26832";30;1;373914;7;1;2;3;1;1;0;0;40;1;1
"26833";51;1;205884;10;1;1;1;1;0;0;0;40;1;2
"26834";62;5;208266;11;2;9;4;5;0;0;0;40;1;1
"26835";38;1;222450;3;1;8;3;1;1;0;0;40;21;1
"26836";23;1;348420;13;3;1;4;1;1;0;0;40;1;1
"26837";39;1;136081;9;1;8;3;1;1;0;2051;40;1;1
"26838";37;4;197284;10;3;9;2;1;1;0;0;40;1;1
"26839";27;NA;204773;12;1;NA;1;1;0;0;0;40;1;1
"26840";41;1;206066;10;1;8;3;1;1;0;0;40;1;1
"26841";47;2;61885;13;1;4;3;1;1;0;0;40;1;2
"26842";25;1;299908;10;1;5;1;5;0;0;0;40;1;2
"26843";35;1;46028;12;2;3;6;1;0;0;0;50;1;1
"26844";47;1;239865;9;1;2;3;1;1;0;1977;45;1;2
"26845";30;1;154587;9;3;3;4;1;1;0;0;40;4;1
"26846";29;1;244473;11;1;1;3;1;1;0;2051;40;1;1
"26847";36;1;32334;11;1;5;1;1;0;0;0;50;1;2
"26848";42;1;319588;13;6;11;4;1;1;0;0;60;1;1
"26849";51;1;226735;9;1;11;3;5;1;0;0;40;1;1
"26850";34;1;226443;9;2;9;2;1;1;0;0;40;1;1
"26851";44;3;359259;9;2;2;4;1;1;0;0;60;22;1
"26852";27;1;36851;13;3;8;4;1;1;0;0;41;1;1
"26853";39;1;393480;9;4;7;4;5;1;0;0;40;1;1
"26854";46;1;33109;9;2;2;4;1;1;0;1741;40;1;1
"26855";32;2;188246;9;2;4;2;1;1;0;1590;62;1;1
"26856";31;1;231569;13;3;4;4;5;0;0;0;50;1;1
"26857";23;1;353010;7;3;2;6;1;1;0;0;35;1;1
"26858";47;1;102628;14;1;5;3;1;1;15024;0;55;1;2
"26859";66;1;262285;13;1;6;3;1;1;0;0;99;1;1
"26860";26;1;160300;9;3;8;2;1;1;0;0;40;1;1
"26861";52;1;156953;9;1;7;3;1;1;0;0;40;1;2
"26862";53;3;136823;7;5;5;4;1;0;0;0;30;1;1
"26863";48;2;160724;13;1;5;3;2;1;0;0;40;9;1
"26864";37;3;86459;12;4;5;6;1;1;0;0;50;1;1
"26865";17;1;238628;7;3;3;2;1;0;0;0;5;1;1
"26866";50;1;339954;11;1;2;3;1;1;0;0;40;1;2
"26867";28;NA;222005;9;3;NA;5;1;0;0;0;40;21;1
"26868";17;4;99893;7;3;9;4;5;0;0;1602;40;1;1
"26869";39;1;214117;10;2;2;6;5;1;0;0;40;1;1
"26870";28;4;298661;13;3;1;4;5;0;0;0;40;1;1
"26871";38;1;179488;12;2;2;4;1;1;0;0;40;1;1
"26872";53;1;48343;9;1;11;3;1;1;0;1902;40;1;2
"26873";28;5;100270;13;2;6;4;1;1;0;0;40;1;1
"26874";42;1;227065;10;1;6;3;1;1;15024;0;32;1;2
"26875";40;1;126701;5;3;11;4;1;1;0;0;45;1;1
"26876";20;1;209131;10;3;8;2;1;1;0;0;40;1;1
"26877";32;6;400132;13;1;13;3;1;1;0;0;40;1;2
"26878";23;6;278155;13;3;9;2;1;1;0;0;40;1;1
"26879";25;1;139012;13;3;4;2;2;1;2174;0;40;20;1
"26880";41;1;178431;9;1;2;3;2;1;0;0;40;28;1
"26881";42;1;511068;13;1;6;3;1;1;7688;0;40;1;2
"26882";18;1;199039;8;3;4;2;1;1;594;0;14;1;1
"26883";29;5;190525;13;1;6;3;1;1;0;1848;60;6;2
"26884";36;1;115700;9;1;4;3;1;1;0;0;50;1;1
"26885";34;1;167832;6;1;2;3;1;1;0;0;40;1;1
"26886";34;1;218164;9;2;2;6;1;1;0;0;44;1;1
"26887";48;6;171926;15;1;6;3;1;1;15024;0;50;1;2
"26888";36;3;242080;15;1;6;3;1;1;0;0;80;1;2
"26889";67;4;223257;9;5;3;6;1;1;0;0;40;1;1
"26890";53;1;386773;9;1;2;3;1;1;7298;0;40;1;2
"26891";53;2;105478;13;1;5;3;1;1;0;2415;40;1;2
"26892";45;1;140644;16;2;6;4;1;1;0;0;45;1;2
"26893";22;1;205970;6;4;3;6;1;0;0;0;35;1;1
"26894";25;1;216583;13;1;5;3;1;1;0;0;43;1;1
"26895";61;1;162432;10;2;3;4;1;0;0;0;40;1;1
"26896";31;5;83671;10;3;9;4;5;0;0;0;40;1;1
"26897";47;3;205100;9;1;6;3;1;1;0;0;38;6;1
"26898";31;1;195750;2;1;6;3;1;1;0;0;45;1;1
"26899";17;1;220562;5;3;4;5;4;0;0;0;32;21;1
"26900";38;3;312232;10;1;4;3;1;1;0;0;50;1;2
"26901";23;1;386337;9;1;7;3;5;1;0;0;40;NA;1
"26902";42;1;86185;10;5;5;4;3;0;0;0;40;1;1
"26903";78;1;105586;3;1;11;3;2;1;0;0;36;1;1
"26904";54;1;103345;11;1;5;3;1;1;0;0;40;1;2
"26905";26;5;150553;13;3;9;2;2;0;0;0;50;1;1
"26906";30;1;26009;9;1;6;3;1;1;0;0;35;1;2
"26907";46;1;149388;13;1;2;3;1;1;0;0;40;1;2
"26908";26;1;151626;13;3;6;4;5;0;0;0;45;1;1
"26909";30;1;169583;9;3;4;2;1;0;0;0;35;1;1
"26910";66;5;174486;16;1;6;3;5;1;20051;0;35;19;2
"26911";23;1;160951;9;3;2;2;5;1;2597;0;40;1;1
"26912";25;1;213383;10;3;1;2;1;1;0;0;40;1;1
"26913";32;3;103078;13;1;4;3;1;1;0;0;40;1;1
"26914";25;5;109526;9;1;2;3;1;1;0;0;38;1;1
"26915";51;1;142835;7;1;8;3;1;1;0;0;40;1;1
"26916";24;6;43475;13;3;6;4;1;1;0;0;40;1;1
"26917";22;1;190916;10;3;1;2;1;0;0;0;40;1;1
"26918";28;1;175987;9;3;5;4;1;0;0;0;40;1;1
"26919";29;5;214385;7;2;3;6;5;0;0;0;20;1;1
"26920";26;1;192652;13;3;3;2;1;1;0;0;40;1;1
"26921";41;4;207685;13;3;5;4;1;1;0;0;40;1;2
"26922";19;1;143857;10;3;4;2;1;0;0;0;35;1;1
